TeamID,Season,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF
1101,2025,67.55172413793103,24.20689655172414,56.241379310344826,4.103448275862069,14.206896551724139,15.03448275862069,20.896551724137932,8.655172413793103,19.586206896551722,12.482758620689655,14.206896551724139,10.03448275862069,2.896551724137931,21.448275862068964
1102,2025,61.9375,21.25,50.5,8.09375,24.46875,11.34375,17.875,5.9375,20.9375,13.375,12.1875,5.65625,2.84375,17.84375
1103,2025,83.96875,30.21875,64.125,10.65625,29.09375,12.875,17.1875,9.96875,24.875,17.6875,11.75,7.5625,3.71875,18.28125
1104,2025,91.12121212121212,31.09090909090909,64.42424242424242,10.424242424242424,29.78787878787879,18.515151515151516,25.848484848484848,10.969696969696969,28.363636363636363,16.78787878787879,12.121212121212121,6.0606060606060606,4.454545454545454,19.03030303030303
1105,2025,69.3103448275862,23.137931034482758,59.793103448275865,7.655172413793103,24.862068965517242,15.379310344827585,23.06896551724138,11.344827586206897,20.06896551724138,12.344827586206897,15.10344827586207,8,3.793103448275862,21.310344827586206
1106,2025,72.18181818181819,25.12121212121212,62.78787878787879,8.848484848484848,26.90909090909091,13.090909090909092,18.757575757575758,9.333333333333334,22.515151515151516,11.393939393939394,8.727272727272727,7.636363636363637,2.878787878787879,18.21212121212121
1107,2025,73.58064516129032,26.741935483870968,61.38709677419355,7,22.096774193548388,13.096774193548388,18.096774193548388,9.709677419354838,20.612903225806452,12.225806451612904,10.193548387096774,8.096774193548388,2.3225806451612905,16.870967741935484
1108,2025,65.3225806451613,23.70967741935484,57.25806451612903,5.387096774193548,16.93548387096774,12.516129032258064,17.387096774193548,10.193548387096774,20.548387096774192,10.32258064516129,12.03225806451613,6.645161290322581,2.6129032258064515,16.70967741935484
1110,2025,67.625,23.59375,53.6875,8.4375,24.03125,12,15.8125,6.5,21.21875,12.28125,9.875,6.3125,1.8125,17.71875
1111,2025,65.82758620689656,22.96551724137931,53.758620689655174,7.517241379310345,22.103448275862068,12.379310344827585,18.896551724137932,7.758620689655173,24.413793103448278,11.827586206896552,10.310344827586206,5.482758620689655,3.1379310344827585,13.413793103448276
1112,2025,81.73529411764706,28.735294117647058,60.794117647058826,6.823529411764706,21.058823529411764,17.441176470588236,22.235294117647058,10.5,25.705882352941178,16.294117647058822,11.264705882352942,7.705882352941177,4.294117647058823,16.647058823529413
1113,2025,73.9375,25.125,57.375,8.78125,24.5625,14.90625,20.59375,7.03125,23.03125,12.875,11.875,5.375,4.4375,16.96875
1114,2025,68.48387096774194,25.193548387096776,57.29032258064516,6.354838709677419,17.35483870967742,11.741935483870968,16.612903225806452,9.258064516129032,22.29032258064516,13.32258064516129,12.612903225806452,8.935483870967742,5.258064516129032,17.225806451612904
1115,2025,69.75862068965517,25.82758620689655,58.172413793103445,6.827586206896552,22.03448275862069,11.275862068965518,19.103448275862068,7.9655172413793105,21.03448275862069,13.482758620689655,14.413793103448276,6.9655172413793105,2.103448275862069,19.103448275862068
1116,2025,76.60606060606061,27.151515151515152,58.24242424242424,7.121212121212121,21.393939393939394,15.181818181818182,20.696969696969695,7.545454545454546,24.515151515151516,14.454545454545455,11.454545454545455,7.606060606060606,5.636363636363637,16.12121212121212
1117,2025,78.45454545454545,26.78787878787879,63.515151515151516,9,28.303030303030305,15.878787878787879,21.727272727272727,11.818181818181818,25.90909090909091,13.666666666666666,9.878787878787879,7.242424242424242,4.515151515151516,18.575757575757574
1119,2025,71.58620689655173,26.517241379310345,61.172413793103445,7.758620689655173,25.17241379310345,10.793103448275861,15.758620689655173,7.9655172413793105,22.75862068965517,13.310344827586206,9.655172413793103,6.275862068965517,2.1379310344827585,15.89655172413793
1120,2025,83.84848484848484,29.696969696969695,61.54545454545455,9.181818181818182,24.96969696969697,15.272727272727273,20.636363636363637,10.181818181818182,23.939393939393938,16.484848484848484,8.909090909090908,6.96969696969697,6.181818181818182,18.606060606060606
1122,2025,70.12903225806451,24.870967741935484,59.41935483870968,8.129032258064516,23.903225806451612,12.258064516129032,17.193548387096776,7.774193548387097,21.29032258064516,12.32258064516129,9.290322580645162,6.612903225806452,2.7096774193548385,17.93548387096774
1123,2025,73.78571428571429,24.75,55.107142857142854,7.071428571428571,20.464285714285715,17.214285714285715,24.5,7.357142857142857,23.071428571428573,12.714285714285714,10.785714285714286,4.607142857142857,2.2142857142857144,16.428571428571427
1124,2025,75.5,26.65625,59.8125,8.34375,24.0625,13.84375,18.5625,10.6875,21.40625,14.25,10.03125,7.40625,2.71875,16.46875
1125,2025,78.90625,28.5,61.53125,10.46875,27.46875,11.4375,16.03125,8.375,23.21875,17.125,10.78125,7.03125,3.125,15.59375
1126,2025,68.63636363636364,24.242424242424242,56.666666666666664,6.121212121212121,19.21212121212121,14.030303030303031,20.333333333333332,8.636363636363637,23.78787878787879,12.818181818181818,12.727272727272727,6.666666666666667,3.6666666666666665,16.09090909090909
1127,2025,68.58620689655173,24.448275862068964,54.10344827586207,6.931034482758621,19.551724137931036,12.758620689655173,18.20689655172414,7.172413793103448,25.24137931034483,12.620689655172415,12.206896551724139,4.517241379310345,3.103448275862069,16.103448275862068
1129,2025,74.12121212121212,24.96969696969697,55.03030303030303,7.393939393939394,23.818181818181817,16.78787878787879,21.545454545454547,9.212121212121213,24.363636363636363,14.06060606060606,10.06060606060606,5.212121212121212,2.515151515151515,16.242424242424242
1130,2025,70.38709677419355,25.258064516129032,58.41935483870968,6.645161290322581,19.258064516129032,13.225806451612904,18.387096774193548,8.64516129032258,22.483870967741936,11.451612903225806,11.290322580645162,5.225806451612903,3.903225806451613,18.419354838709676
